Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Repository
39.43b,False,False,1028,American Decorative Arts,Brooch,Brooch,,,,,,,,,,,,,,,1800–1900,1800,1900,"Pearls, gold",L. 4 3/4 in. (12.1 cm),"Rogers Fund, 1939",,,,,,,,,,,,Jewelry,,http://www.metmuseum.org/art/collection/search/1028,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
"77.9a, b",True,True,1029,American Decorative Arts,Vase,The Bryant Vase,American,,,,,Designer|Manufacturer|Decorator|Designer,Designed by|Manufactured by|Chased by|Medallions by,James Horton Whitehouse|Tiffany & Co.|Eugene J. Soligny|Augustus Saint-Gaudens,"1833–1902|1837–present|1832–1901|American, Dublin 1848–1907 Cornish, New Hampshire",,"Whitehouse, James Horton|Tiffany & Co.|Soligny, Eugene J.|Saint-Gaudens, Augustus",American,1833      |1837      |1832      |1848      ,1902      |9999      |1901      |1907      ,1875–76,1875,1876,Silver,33 1/2 x 14 x 11 5/16 in. (85.1 x 35.6 x 28.7 cm); Diam. 11 5/16 in. (28.7cm); 452 oz. 16 dwt. (14084.2 g),"Gift of William Cullen Bryant, 1877",Made in,New York,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1029,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
1975.400.1,False,True,1030,American Decorative Arts,Buckle,Buckle,American,,,,,Maker,,Theodore B. Starr,"American, New Rochelle, New York 1837–1907 Ridgefield, Connecticut",,"Starr, Theodore B.",,1837      ,1907      ,1900–1924,1900,1924,Gold,5/16 x 1 1/4 x 1 1/8 in. (0.8 x 3.2 x 2.9 cm); 12 dwt. (18.6 g),"Gift of Mr. and Mrs. Samuel Schwartz, 1975",Made in,New York,,,United States,,,,,,,Jewelry,,http://www.metmuseum.org/art/collection/search/1030,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
1975.400.2,False,True,1031,American Decorative Arts,Buckle,Buckle,American,,,,,Maker,Probably,Theodore B. Starr,"American, New Rochelle, New York 1837–1907 Ridgefield, Connecticut",,"Starr, Theodore B.",,1837      ,1907      ,1900–1924,1900,1924,Gold,5/16 x 1 1/4 x 1 1/8 in. (0.8 x 3.2 x 2.9 cm); 13 dwt. (20.8 g),"Gift of Mr. and Mrs. Samuel Schwartz, 1975",Made in,New York,,,United States,,,,,,,Jewelry,,http://www.metmuseum.org/art/collection/search/1031,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
67.35.1,False,True,1032,American Decorative Arts,Buckle,Belt Buckle,American,,,,,Maker,,Unger Brothers,1872–1919,,Unger Brothers,,1872      ,1919      ,ca. 1900,1900,1904,Silver,1/2 x 3 3/8 x 2 3/8 in. (1.3 x 8.6 x 6 cm); 1 oz. 1 dwt. (32.2 g),"Gift of Ronald S. Kane, 1967",Made in,Newark,,,United States,,,,,,,Jewelry,,http://www.metmuseum.org/art/collection/search/1032,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
1973.130.1a,False,True,1033,American Decorative Arts,Bud vase,Bud Vase,American,,,,,Designer|Manufacturer|Maker,Designed by|Attributed to,Louis Comfort Tiffany|Tiffany Glass and Decorating Company|Tiffany Studios,"American, New York 1848–1933 New York|American, 1892–1902|1902–32",or,"Tiffany, Louis Comfort|Tiffany Glass and Decorating Company|Tiffany Studios ",American,1848      |1892      |1902      ,1933      |1902      |1932      ,ca. 1900,1897,1903,"Glass, bronze",H. 6 3/4 in. (17.1 cm),"Gift of Madame Lilliana Teruzzi, 1973",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1033,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
1973.130.1b,False,True,1034,American Decorative Arts,Bud vase,Bud Vase,American,,,,,Designer|Manufacturer|Maker,Designed by|Attributed to,Louis Comfort Tiffany|Tiffany Glass and Decorating Company|Tiffany Studios,"American, New York 1848–1933 New York|American, 1892–1902|1902–32",or,"Tiffany, Louis Comfort|Tiffany Glass and Decorating Company|Tiffany Studios ",American,1848      |1892      |1902      ,1933      |1902      |1932      ,ca. 1900,1897,1903,"Glass, bronze",H. 6 3/4 in. (17.1 cm),"Gift of Madame Lilliana Teruzzi, 1973",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1034,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
54.202.1,False,False,1035,American Decorative Arts,Bulb pot,Bulb Pot,Chinese,,,,,,,,,,,,,,1700–1900,1700,1900,Porcelain,H. 10 1/4 in. (26 cm),"Rogers Fund, 1954",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/1035,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
54.202.2,False,False,1036,American Decorative Arts,Bulb pot,Bulb pot,Chinese,,,,,,,,,,,,,,18th century,1700,1800,Porcelain,H. 10 1/4 in. (26 cm),"Rogers Fund, 1954",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/1036,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
10.122.16,False,True,1037,American Decorative Arts,Windowpane ,Bull's Eye Windowpane,American,,,,,,,,,,,,,,18th century,1700,1800,Free-blown green glass,6 x 8 in. (15.2 x 20.3 cm),"Rogers Fund, 1910",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1037,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
10.60.1,False,True,1038,American Decorative Arts,Windowpane,Windowpane,American,,,,,,,,,,,,,,18th century,1700,1800,Free-blown green glass,8 7/8 x 3 7/8 in. (22.5 x 9.8 cm),"Rogers Fund, 1910",Made in,,,,United States,,,,,,,Architecture,,http://www.metmuseum.org/art/collection/search/1038,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
10.60.2,False,True,1039,American Decorative Arts,Windowpane,Windowpane,American,,,,,,,,,,,,,,18th century,1700,1800,Free-blown green glass,8 7/8 x 3 7/8 in. (22.5 x 9.8 cm),"Rogers Fund, 1910",Made in,,,,United States,,,,,,,Architecture,,http://www.metmuseum.org/art/collection/search/1039,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
10.60.3,False,True,1040,American Decorative Arts,Windowpane,Windowpane,American,,,,,,,,,,,,,,18th century,1700,1800,Free-blown glass,8 7/8 x 3 7/8 in. (22.5 x 9.8 cm),"Rogers Fund, 1910",Made in,,,,United States,,,,,,,Architecture,,http://www.metmuseum.org/art/collection/search/1040,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
10.60.4,False,True,1041,American Decorative Arts,Windowpane,Windowpane,American,,,,,,,,,,,,,,18th century,1700,1800,Free-blown glass,8 7/8 x 3 7/8 in. (22.5 x 9.8 cm),"Rogers Fund, 1910",Made in,,,,United States,,,,,,,Architecture,,http://www.metmuseum.org/art/collection/search/1041,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
10.60.5,False,True,1042,American Decorative Arts,Windowpane,Windowpane,American,,,,,,,,,,,,,,18th century,1700,1800,Free-blown glass,8 7/8 x 3 7/8 in. (22.5 x 9.8 cm),"Rogers Fund, 1910",Made in,,,,United States,,,,,,,Architecture,,http://www.metmuseum.org/art/collection/search/1042,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
10.60.6,False,True,1043,American Decorative Arts,Windowpane,Windowpane,American,,,,,,,,,,,,,,18th century,1700,1800,Free-blown glass,8 7/8 x 3 7/8 in. (22.5 x 9.8 cm),"Rogers Fund, 1910",Made in,,,,United States,,,,,,,Architecture,,http://www.metmuseum.org/art/collection/search/1043,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
30.44,False,True,1044,American Decorative Arts,Bureau Table,Bureau Table,American,,,,,,,,,,,,,,1750–90,1750,1790,"Mahogany, white pine, white oak",30 x 38 7/8 x 22 5/8 in. (76.2 x 98.7 x 57.5 cm),"Bequest of Ella V. Dering, 1930",Made in,,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1044,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
51.126,False,True,1045,American Decorative Arts,Bureau Table,Bureau Table,American,,,,,,,,,,,,,,1750–65,1750,1765,"Walnut, tulip poplar, white pine, white cedar",31 3/4 x 35 1/2 x 20 3/4 in. (80.6 x 90.2 x 52.7 cm),"Purchase, Andrew V. and Ethel D. Stout Fund, 1951",Possibly made in|Possibly made in,Philadelphia|Middletown,,,United States|United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1045,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
62.171.10,False,False,1046,American Decorative Arts,Bureau Table,Bureau Table,American,,,,,,,,,,,,,,1755–90,1755,1790,"Mahogany, tulip poplar",33 x 35 1/8 x 22 3/8 in. (83.8 x 89.2 x 56.8 cm),"Bequest of Cecile L. Mayer, 1962",Made in,,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1046,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
10.125.83,True,True,1047,American Decorative Arts,Bureau table,Bureau table,American,,,,,Maker,Attributed to,John Townsend,1732–1809,,"Townsend, John",American,1732      ,1809      ,ca. 1765,1762,1765,"Mahogany, chestnut, tulip poplar",34 3/8 x 36 1/2 x 20 1/2 in. (87.3 x 92.7 x 52.1 cm),"Gift of Mrs. Russell Sage, 1909",Made in,Newport,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1047,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
"46.140.283a, b",False,True,1048,American Decorative Arts,Butter dish,Butter Dish,American,,,,,,,,,,,,,,1870–85,1870,1885,Pressed blue glass,H. 4 9/16 in. (11.6 cm); Diam. 6 1/4 in. (15.9 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Possibly made in,Pittsburgh,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1048,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
"46.140.384a, b",False,True,1049,American Decorative Arts,Butter dish,Butter Dish,American,,,,,Maker,,Richards and Hartley Flint Glass Co.,ca. 1870–1890,,Richards and Hartley Flint Glass Co. ,,1867      ,1890      ,ca. 1888,1885,1888,Pressed colorless and opalescent glass,H. 7 1/8 in. (18.1 cm); Diam. 5 5/8 in. (14.3 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Tarentum,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1049,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
1981.22.7,False,True,1050,American Decorative Arts,Butter Dish,Butter Dish,American,,,,,Maker,,William Forbes,"baptized 1799, active New York, 1826–63",,"Forbes, William",,1826      ,1863      ,ca. 1840,1837,1840,Silver,"Overall: 4 11/16 x 5 5/8 in. (11.9 x 14.3 cm); 15 oz. 15 dwt. (489.3 g)
Body: H. 2 1/8 in. (5.4 cm); 6 oz. 9 dwt. (201.1 g)
Cover: H. 2 5/8 in. (6.7 cm); 6 oz. (187.2 g)
Insert: 3/4 x 5 1/8 in. (1.9 x 13 cm); 3 oz. 5 dwt. (101 g)","Gift of Guerdon Holden Nelson, Cyril Irwin Nelson, Nicholas Macy Nelson and Michael Underhill Nelson, in devoted memory of their grandmother, Elinor Irwin Holden, and their mother, Elise Macy Nelson, 1981",Made in,New York,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1050,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
1987.242.3,False,False,1051,American Decorative Arts,Knife,Butter Knife,American,,,,,Manufacturer|Designer,Manufactured by|Designed by,Gorham Manufacturing Company|George Washington Maher,"American, 1831–present|1864–1926",,"Gorham Manufacturing Company|Maher, George Washington",American,1831      |1864      ,9999      |1926      ,1912,1912,1912,Silver,L. 6 in. (15.2 cm),"Friends of the American Wing Fund, 1987",Made in,Providence,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1051,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
34.100.58,False,True,1052,American Decorative Arts,Butter mold,Butter Mold,American,,,,,,,,,,,,,,1793,1793,1793,Poplar,7 3/8 x 4 3/4 x 4 1/2 in. (18.7 x 12.1 x 11.4 cm),"Gift of Mrs. Robert W. de Forest, 1933",Made in,,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1052,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
34.100.59,False,True,1053,American Decorative Arts,Butter mold,Butter Mold,American,,,,,,,,,,,,,,ca. 1790,1787,1790,Cherry,H. 3 in. (7.6 cm); Diam. 4 1/2 in. (11.4 cm),"Gift of Mrs. Robert W. de Forest, 1933",Made in,,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1053,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
34.100.60,False,True,1054,American Decorative Arts,Butter mold,Butter Mold,American,,,,,,,,,,,,,,ca. 1790,1787,1790,Cherry,Diam. 3 1/8 in. (7.9 cm),"Gift of Mrs. Robert W. de Forest, 1933",Made in,,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1054,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
69.194.36,False,True,1055,American Decorative Arts,Butter pat,Butter Pat,American,,,,,Maker,,Union Porcelain Works,1863–ca. 1922,,Union Porcelain Works ,,1863      ,1922      ,1885,1885,1885,Porcelain,3 1/8 x 2 1/4 in. (7.9 x 5.7 cm),"Gift of Mr. and Mrs. Franklin Chace, 1969",Made in,Brooklyn,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/1055,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
69.194.37,False,True,1056,American Decorative Arts,Butter pat,Butter Pat,American,,,,,Maker,,Union Porcelain Works,1863–ca. 1922,,Union Porcelain Works ,,1863      ,1922      ,1885,1885,1885,Porcelain,3 1/8 x 2 1/4 in. (7.9 x 5.7 cm),"Gift of Mr. and Mrs. Franklin Chace, 1969",Made in,Brooklyn,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/1056,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
69.194.38,False,True,1057,American Decorative Arts,Butter pat,Butter Pat,American,,,,,Maker,,Union Porcelain Works,1863–ca. 1922,,Union Porcelain Works ,,1863      ,1922      ,1885,1885,1885,Porcelain,3 1/8 x 2 1/4 in. (7.9 x 5.7 cm),"Gift of Mr. and Mrs. Franklin Chace, 1969",Made in,Brooklyn,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/1057,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
69.194.39,False,True,1058,American Decorative Arts,Butter pat,Butter Pat,American,,,,,Maker,,Union Porcelain Works,1863–ca. 1922,,Union Porcelain Works ,,1863      ,1922      ,1885,1885,1885,Porcelain,3 1/8 x 2 1/4 in. (7.9 x 5.7 cm),"Gift of Mr. and Mrs. Franklin Chace, 1969",Made in,Brooklyn,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/1058,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
69.194.35,False,True,1059,American Decorative Arts,Butter pat,Butter Pat,American,,,,,Maker,,Union Porcelain Works,1863–ca. 1922,,Union Porcelain Works ,,1863      ,1922      ,1885,1885,1885,Porcelain,3 1/8 x 2 1/4 in. (7.9 x 5.7 cm),"Gift of Mr. and Mrs. Franklin Chace, 1969",Made in,Brooklyn,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/1059,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
33.120.200,False,True,1060,American Decorative Arts,Butter Tester,Butter Tester,American,,,,,Maker,Probably,Thomas Hamersley,1727–1781,,"Hamersley, Thomas",,1727      ,1781      ,ca. 1750,1747,1750,Silver,L. 6 in. (15.2 cm),"Bequest of Alphonso T. Clearwater, 1933",Made in,New York,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1060,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
33.120.201,False,True,1061,American Decorative Arts,Butter Tester,Butter Tester,American,,,,,Maker,Marked by,T. K.,,,T. K.,,,9999      ,1700–1750,1700,1750,Silver,L. 5 3/8 in. (13.7 cm),"Bequest of Alphonso T. Clearwater, 1933",,,,,,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1061,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
83.2.109,False,True,1062,American Decorative Arts,Stamp,Stamp,,,,,,,,,,,,,,,1800–83,1800,1883,Enamel on silver,1 7/8 x 7/8 in. (4.8 x 2.2 cm),"Gift of William H. Huntington, 1883",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1062,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
83.2.226,False,True,1063,American Decorative Arts,Stamp,Stamp,,,,,,,,,,,,,,,1800–1883,1800,1883,Enamel on silver,1 1/8 x 1 in. (2.9 x 2.5 cm),"Gift of William H. Huntington, 1883",,,,,,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/1063,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
16.116.76,False,True,1064,American Decorative Arts,Button,Button from a Uniform,,,,,,,,,,,,,,,1770–1800,1770,1800,Pewter,Diam. 1 1/8 in. (2.9 cm),"Alice E. Parmelee Collection, Gift of Robert M. Parmelee and Mrs. William L. Parker, 1916",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1064,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
28.20,False,True,1065,American Decorative Arts,Button,Button,,,,,,,,,,,,,,,ca. 1789,1786,1789,Brass,Diam. 1 3/8 in. (3.5 cm),"Rogers Fund, 1928",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1065,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
25.25.29,False,True,1066,American Decorative Arts,Button,Button,American,,,,,Maker,,Waterbury Button Company,,,Waterbury Button Company ,,,,1830–70,1830,1870,Silver plate,Diam. 15/16 in. (2.4 cm),"Gift of Frederick Bradbury, 1925",Made in,Waterbury,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1066,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
10.125.635,False,True,1073,American Decorative Arts,Button mold,Button Mold,,,,,,,,,,,,,,,1800–1825,1800,1825,"Brass, wood, ivory",H. 8 1/4 in. (21 cm),"Gift of Mrs. Russell Sage, 1909",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1073,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
62.89.25a–c,False,False,1074,American Decorative Arts,Button mold,Button Mold,,,,,,,,,,,,,,,1700–1900,1700,1900,"Brass, wood",H. 3 7/8 in. (9.8 cm); Diam. 1 5/8 in. (4.1 cm),"Gift of Mrs. Stephen S. FitzGerald, 1962",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1074,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
83.2.47,False,True,1075,American Decorative Arts,Medal,Medal,American,,,,,,,,,,,,,,1800–30,1800,1830,"Silver (with two shanks), cast",Diam. 7/8 in. (2.2 cm),"Gift of William H. Huntington, 1883",Probably made in,,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1075,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
10.125.168,False,True,1076,American Decorative Arts,Cabinet,Cabinet,American,,,,,,,,,,,,,,1679,1679,1679,"Red oak, white pine, black walnut, red cedar, maple",18 x 17 x 10 in. (45.7 x 43.2 x 25.4 cm),"Gift of Mrs. Russell Sage, 1909",Made in,Salem,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1076,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
42.73,False,True,1077,American Decorative Arts,Cabinet,Cabinet,American,,,,,,,,,,,,,,1700–1750,1700,1750,"Cherry, pine",78 1/2 x 53 x 19 1/4 in. (199.4 x 134.6 x 48.9 cm),"Rogers Fund, 1942",Made in,,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1077,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
64.236,False,True,1078,American Decorative Arts,Cabinet,Cabinet,American,,,,,,,,,,,,,,ca. 1870,1867,1870,Rosewood,81 x 66 1/4 x 20 in. (205.7 x 168.3 x 50.8 cm),"Rogers Fund, 1964",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1078,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
1976.385,False,True,1079,American Decorative Arts,Commode,Commode,American,,,,,Maker,,Stephen A. Fish,,,"Fish, Stephen A.",,,9999      ,1856,1856,1856,"Butternut, white wood, maple",35 5/8 x 29 x 18 in. (90.5 x 73.7 x 45.7 cm),"Purchase, Sansbury-Mills Fund, Mrs. Russell Sage Gift, by exchange, and Friends of the American Wing Funds, 1976",Made in,Thetford,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1079,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
"68.69.4a, b",False,True,1080,American Decorative Arts,Cabinet,Cabinet,American,,,,,Maker,,Léon Marcotte,1824–1887,,"Marcotte, Léon",French,1824      ,1887      ,ca. 1860,1857,1860,"Oak, poplar, pearwood or applewood veneer",44 1/4 x 32 x 19 1/4 in. (112.4 x 81.3 x 48.9 cm),"Gift of Mrs. D. Chester Noyes, 1968",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1080,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
